,author_id,doc_id,GLAUx?,filename,subcorpus,author,title,date_avr,provenience,tlg_epithet,n_sentences,wordcount
374,tlg0028,tlg0028.tlg005,True,tlg0028.tlg005.perseus-grc1.xml,classical,Antiphon,Περὶ τοῦ Ἡρῷδου φόνου ,-4.5,pagan,Oratores,885,7322
375,tlg0028,tlg0028.tlg006,True,tlg0028.tlg006.perseus-grc1.xml,classical,Antiphon,On the Choreutes ,-4.5,pagan,Oratores,459,3868
376,tlg0029,tlg0029.tlg004,True,tlg0029.tlg004.perseus-grc1.xml,classical,Dinarchus,Against Demosthenes ,-3.0,pagan,Oratores,883,8434
377,tlg0029,tlg0029.tlg005,True,tlg0029.tlg005.perseus-grc1.xml,classical,Dinarchus,Against Aristogiton ,-3.0,pagan,Oratores,216,2035
378,tlg0029,tlg0029.tlg006,True,tlg0029.tlg006.perseus-grc1.xml,classical,Dinarchus,Against Philocles ,-3.0,pagan,Oratores,186,1632
379,tlg0030,tlg0030.tlg001,True,tlg0030.tlg001.perseus-grc1.xml,classical,Hyperides,In Defence of Lycophron ,-3.5,pagan,Oratores,191,1464
380,tlg0030,tlg0030.tlg002,True,tlg0030.tlg002.perseus-grc1.xml,classical,Hyperides,Against Philippides,-3.5,pagan,Oratores,124,950
381,tlg0030,tlg0030.tlg003,True,tlg0030.tlg003.perseus-grc1.xml,classical,Hyperides,Against Athenogenes ,-3.5,pagan,Oratores,308,2486
382,tlg0030,tlg0030.tlg004,True,tlg0030.tlg004.perseus-grc1.xml,classical,Hyperides,In Defence of Euxenippus ,-3.5,pagan,Oratores,207,2718
383,tlg0030,tlg0030.tlg005,True,tlg0030.tlg005.perseus-grc1.xml,classical,Hyperides,Against Demosthenes ,-3.5,pagan,Oratores,298,2227
384,tlg0030,tlg0030.tlg006,True,tlg0030.tlg006.perseus-grc1.xml,classical,Hyperides,Funeral Speech ,-3.5,pagan,Oratores,264,2180
385,tlg0031a,tlg0031.tlg001,False,tlg0031.tlg001.perseus-grc2.xml,christian,,New Testament - Matthew,0.5,christian,[],1276,18288
386,tlg0031b,tlg0031.tlg002,False,tlg0031.tlg002.perseus-grc2.xml,christian,,New Testament - Mark,0.5,christian,[],790,11274
387,tlg0031luke,tlg0031.tlg003,False,tlg0031.tlg003.perseus-grc2.xml,christian,Luke (the evangelist),New Testament - Luke,0.5,christian,[],1274,19458
388,tlg0031john,tlg0031.tlg004,False,tlg0031.tlg004.perseus-grc2.xml,christian,Johnannine literature,New Testament - John,0.5,christian,[],1164,15590
389,tlg0031luke,tlg0031.tlg005,False,tlg0031.tlg005.perseus-grc2.xml,christian,Luke (the evangelist),New Testament - Acts,0.5,christian,[],960,18406
390,tlg0031paul,tlg0031.tlg006,False,tlg0031.tlg006.perseus-grc2.xml,christian,Paul of Tarsus,New Testament - Romans,0.5,christian,[],490,7107
391,tlg0031paul,tlg0031.tlg007,False,tlg0031.tlg007.perseus-grc2.xml,christian,Paul of Tarsus,New Testament - 1 Corinthians,0.5,christian,[],544,6814
392,tlg0031paul,tlg0031.tlg008,False,tlg0031.tlg008.perseus-grc2.xml,christian,Paul of Tarsus,New Testament - 2 Corinthians,0.5,christian,[],274,4470
393,tlg0031paul,tlg0031.tlg009,False,tlg0031.tlg009.perseus-grc2.xml,christian,Paul of Tarsus,New Testament - Galatians,0.5,christian,[],159,2235
394,tlg0031pspa,tlg0031.tlg010,False,tlg0031.tlg010.perseus-grc2.xml,christian,Pauline literature,New Testament - Ephesians,0.5,christian,[],80,2421
395,tlg0031paul,tlg0031.tlg011,False,tlg0031.tlg011.perseus-grc2.xml,christian,Paul of Tarsus,New Testament - Philippians,0.5,christian,[],83,1631
396,tlg0031pspa,tlg0031.tlg012,False,tlg0031.tlg012.perseus-grc2.xml,christian,Pauline literature,New Testament - Colossians,0.5,christian,[],68,1580
397,tlg0031paul,tlg0031.tlg013,False,tlg0031.tlg013.perseus-grc2.xml,christian,Paul of Tarsus,New Testament - 1 Thessalonians,0.5,christian,[],65,1475
398,tlg0031pspa,tlg0031.tlg014,False,tlg0031.tlg014.perseus-grc2.xml,christian,Pauline literature,New Testament - 2 Thessalonians,0.5,christian,[],34,822
399,tlg0031pspa,tlg0031.tlg015,False,tlg0031.tlg015.perseus-grc2.xml,christian,Pauline literature,New Testament - 1 Timothy,0.5,christian,[],96,1597
400,tlg0031pspa,tlg0031.tlg016,False,tlg0031.tlg016.perseus-grc2.xml,christian,Pauline literature,New Testament - 2 Timothy,0.5,christian,[],79,1245
401,tlg0031pspa,tlg0031.tlg017,False,tlg0031.tlg017.perseus-grc2.xml,christian,Pauline literature,New Testament - Titus,0.5,christian,[],33,659
402,tlg0031paul,tlg0031.tlg018,False,tlg0031.tlg018.perseus-grc2.xml,christian,Paul of Tarsus,New Testament - Philemon,0.5,christian,[],17,334
403,tlg0031c,tlg0031.tlg019,False,tlg0031.tlg019.perseus-grc2.xml,christian,,New Testament - Hebrews,0.5,christian,[],262,4971
404,tlg0031d,tlg0031.tlg020,False,tlg0031.tlg020.perseus-grc2.xml,christian,,New Testament - James,0.5,christian,[],140,1734
405,tlg0031e,tlg0031.tlg021,False,tlg0031.tlg021.perseus-grc2.xml,christian,,New Testament - 1 Peter,0.5,christian,[],98,1669
406,tlg0031f,tlg0031.tlg022,False,tlg0031.tlg022.perseus-grc2.xml,christian,,New Testament - 2 Peter,0.5,christian,[],42,1095
407,tlg0031john,tlg0031.tlg023,False,tlg0031.tlg023.perseus-grc2.xml,christian,Johnannine literature,New Testament - 1 John,0.5,christian,[],140,2135
408,tlg0031john,tlg0031.tlg024,False,tlg0031.tlg024.perseus-grc2.xml,christian,Johnannine literature,New Testament - 2 John,0.5,christian,[],15,245
409,tlg0031john,tlg0031.tlg025,False,tlg0031.tlg025.perseus-grc2.xml,christian,Johnannine literature,New Testament - 3 John,0.5,christian,[],20,219
410,tlg0031g,tlg0031.tlg026,False,tlg0031.tlg026.perseus-grc2.xml,christian,,New Testament - Jude,0.5,christian,[],20,456
411,tlg0031h,tlg0031.tlg027,False,tlg0031.tlg027.perseus-grc2.xml,christian,,New Testament - Revelation,0.5,christian,[],475,9857
412,tlg0032,tlg0032.tlg001,True,tlg0032.tlg001.perseus-grc2.xml,classical,Xenophon,Hellenica,-4.0,pagan,Historici/-ae,3632,66510
413,tlg0032,tlg0032.tlg002,True,tlg0032.tlg002.perseus-grc2.xml,classical,Xenophon,Memorabilia,-4.0,pagan,Historici/-ae,2253,35833
414,tlg0032,tlg0032.tlg003,True,tlg0032.tlg003.perseus-grc2.xml,classical,Xenophon,Economics,-4.0,pagan,Historici/-ae,1003,17820
415,tlg0032,tlg0032.tlg004,True,tlg0032.tlg004.perseus-grc2.xml,classical,Xenophon,Symposium,-4.0,pagan,Historici/-ae,719,9531
416,tlg0032,tlg0032.tlg005,True,tlg0032.tlg005.perseus-grc2.xml,classical,Xenophon,Apology,-4.0,pagan,Historici/-ae,117,2000
417,tlg0032,tlg0032.tlg006,True,tlg0032.tlg006.perseus-grc2.xml,classical,Xenophon,Anabasis,-4.0,pagan,Historici/-ae,3837,57169
418,tlg0032,tlg0032.tlg007,True,tlg0032.tlg007.perseus-grc2.xml,classical,Xenophon,Cyropaedia,-4.0,pagan,Historici/-ae,4982,79288
419,tlg0032,tlg0032.tlg008,True,tlg0032.tlg008.perseus-grc2.xml,classical,Xenophon,Hiero,-4.0,pagan,Historici/-ae,321,5969
420,tlg0032,tlg0032.tlg009,True,tlg0032.tlg009.perseus-grc2.xml,classical,Xenophon,Agesilaus,-4.0,pagan,Historici/-ae,358,7385
421,tlg0032,tlg0032.tlg010,True,tlg0032.tlg010.perseus-grc2.xml,classical,Xenophon,Constitution of the Lacedaemonians,-4.0,pagan,Historici/-ae,280,4925
422,tlg0032,tlg0032.tlg011,True,tlg0032.tlg011.perseus-grc2.xml,classical,Xenophon,Ways and Means,-4.0,pagan,Historici/-ae,200,3853
423,tlg0032,tlg0032.tlg012,True,tlg0032.tlg012.perseus-grc2.xml,classical,Xenophon,On the Cavalry Commander,-4.0,pagan,Historici/-ae,292,5779
424,tlg0032,tlg0032.tlg013,True,tlg0032.tlg013.perseus-grc2.xml,classical,Xenophon,On the Art of Horsemanship,-4.0,pagan,Historici/-ae,392,6983
425,tlg0032,tlg0032.tlg014,True,tlg0032.tlg014.perseus-grc2.xml,classical,Xenophon,On Hunting,-4.0,pagan,Historici/-ae,602,9142
426,tlg0033,tlg0033.tlg001,True,tlg0033.tlg001.perseus-grc2.xml,archaic,Pindar,Odes (Greek). Machine readable text - O.,-5.0,pagan,Lyrici/-ae,427,5875
427,tlg0033,tlg0033.tlg002,True,tlg0033.tlg002.perseus-grc2.xml,archaic,Pindar,Odes (Greek). Machine readable text - P.,-5.0,pagan,Lyrici/-ae,595,7427
428,tlg0033,tlg0033.tlg003,True,tlg0033.tlg003.perseus-grc2.xml,archaic,Pindar,Odes (Greek). Machine readable text - N.,-5.0,pagan,Lyrici/-ae,402,4944
429,tlg0033,tlg0033.tlg004,True,tlg0033.tlg004.perseus-grc2.xml,archaic,Pindar,Odes (Greek). Machine readable text - I.,-5.0,pagan,Lyrici/-ae,222,2899
430,tlg0034,tlg0034.tlg001,True,tlg0034.tlg001.perseus-grc1.xml,classical,Lycurgus,Against Leocrates ,-3.5,pagan,Oratores,1382,12400
431,tlg0035,tlg0035.tlg001,True,tlg0035.tlg001.perseus-grc2.xml,roman,Moschus,Eros Drapeta,-1.5,pagan,Bucolici,30,240
432,tlg0035,tlg0035.tlg002,True,tlg0035.tlg002.perseus-grc2.xml,roman,Moschus,Europa,-1.5,pagan,Bucolici,88,1132
433,tlg0035,tlg0035.tlg003,True,tlg0035.tlg003.perseus-grc1.xml,roman,Moschus,Epitaphius Bios,-1.5,pagan,Bucolici,73,898
434,tlg0035,tlg0035.tlg004,True,tlg0035.tlg004.perseus-grc1.xml,roman,Moschus,Megara,-1.5,pagan,Bucolici,65,888
435,tlg0035,tlg0035.tlg005,True,tlg0035.tlg005.perseus-grc1.xml,roman,Moschus,Fragmenta,-1.5,pagan,Bucolici,16,261
436,tlg0036,tlg0036.tlg001,True,tlg0036.tlg001.perseus-grc1.xml,roman,Bion of Phlossa,Epitaphius Adonis,-1.5,pagan,Bucolici,70,717
437,tlg0036,tlg0036.tlg002,True,tlg0036.tlg002.perseus-grc1.xml,roman,Bion of Phlossa,Epithalamium Achillis et Deidameiae,-1.5,pagan,Bucolici,20,226
438,tlg0036,tlg0036.tlg003,True,tlg0036.tlg003.perseus-grc1.xml,roman,Bion of Phlossa,Fragmenta,-1.5,pagan,Bucolici,112,860
439,tlg0057,tlg0057.tlg001,True,tlg0057.tlg001.1st1K-grc2.xml,roman,Galen,Protrepticus,1.5,pagan,Medici,232,4975
440,tlg0057,tlg0057.tlg002,True,tlg0057.tlg002.1st1K-grc1.xml,roman,Galen,De optima doctrina,1.5,pagan,Medici,84,1828
441,tlg0057,tlg0057.tlg003,True,tlg0057.tlg003.1st1K-grc1.xml,roman,Galen,Quod optimus medicus sit quoque philosophus,1.5,pagan,Medici,60,1382
442,tlg0057,tlg0057.tlg004,True,tlg0057.tlg004.1st1K-grc1.xml,roman,Galen,De sectis ad eos qui introducuntur,1.5,pagan,Medici,331,6228
443,tlg0057,tlg0057.tlg006,True,tlg0057.tlg006.1st1K-grc1.xml,roman,Galen,De constitutione artis medicae ad Patrophilum,1.5,pagan,Medici,612,11958
444,tlg0057,tlg0057.tlg007,True,tlg0057.tlg007.1st1K-grc1.xml,roman,Galen,Ars Medica,1.5,pagan,Medici,899,16150
445,tlg0057,tlg0057.tlg008,True,tlg0057.tlg008.1st1K-grc1.xml,roman,Galen,De elementis ex Hippocrate,1.5,pagan,Medici,708,13407
446,tlg0057,tlg0057.tlg009,True,tlg0057.tlg009.1st1K-grc2.xml,roman,Galen,De temperamentis,1.5,pagan,Medici,1246,27722
447,tlg0057,tlg0057.tlg010,True,tlg0057.tlg010.perseus-grc1.xml,roman,Galen,On the Natural Faculties.,1.5,pagan,Medici,1319,31802
448,tlg0057,tlg0057.tlg011,True,tlg0057.tlg011.1st1K-grc1.xml,roman,Galen,De anatomicis administrationibus,1.5,pagan,Medici,3377,78393
449,tlg0057,tlg0057.tlg012,True,tlg0057.tlg012.1st1K-grc1.xml,roman,Galen,De ossibus ad tirones,1.5,pagan,Medici,399,6932
450,tlg0057,tlg0057.tlg013,True,tlg0057.tlg013.1st1K-grc1.xml,roman,Galen,De venarum arteriarumque dissectione,1.5,pagan,Medici,327,7543
451,tlg0057,tlg0057.tlg014,True,tlg0057.tlg014.1st1K-grc1.xml,roman,Galen,De nervorum dissectione,1.5,pagan,Medici,140,3601
452,tlg0057,tlg0057.tlg015,True,tlg0057.tlg015.1st1K-grc1.xml,roman,Galen,De instrumento odoratus,1.5,pagan,Medici,191,4199
453,tlg0057,tlg0057.tlg016,True,tlg0057.tlg016.1st1K-grc1.xml,roman,Galen,De uteri dissectione,1.5,pagan,Medici,160,3260
454,tlg0057,tlg0057.tlg017,True,tlg0057.tlg017.1st1K-grc1.xml,roman,Galen,De usu partium corporis humani I-XI,1.5,pagan,Medici,7576,194278
455,tlg0057,tlg0057.tlg018,True,tlg0057.tlg018.1st1K-grc1.xml,roman,Galen,De motu musculorum,1.5,pagan,Medici,715,14717
456,tlg0057,tlg0057.tlg019,True,tlg0057.tlg019.opp-grc1.xml,roman,Galen,De Victu Attenuante,1.5,pagan,Medici,803,8022
457,tlg0057,tlg0057.tlg020,True,tlg0057.tlg020.1st1K-grc1.xml,roman,Galen,De utilitate respirationis,1.5,pagan,Medici,316,6052
458,tlg0057,tlg0057.tlg021,True,tlg0057.tlg021.1st1K-grc1.xml,roman,Galen,De semine,1.5,pagan,Medici,933,20808
459,tlg0057,tlg0057.tlg022,True,tlg0057.tlg022.1st1K-grc1.xml,roman,Galen,De foetuum formatione,1.5,pagan,Medici,246,7718
460,tlg0057,tlg0057.tlg023,True,tlg0057.tlg023.1st1K-grc1.xml,roman,Galen,An in arteriis sanguis contineatur,1.5,pagan,Medici,231,4710
461,tlg0057,tlg0057.tlg024,True,tlg0057.tlg024.1st1K-grc1.xml,roman,Galen,De optima corporis nostri constitutione,1.5,pagan,Medici,84,1760
462,tlg0057,tlg0057.tlg025,True,tlg0057.tlg025.1st1K-grc1.xml,roman,Galen,De bono habitu,1.5,pagan,Medici,37,817
463,tlg0057,tlg0057.tlg027,True,tlg0057.tlg027.1st1K-grc1.xml,roman,Galen,Quod animi mores corporis temperamenta sequantur,1.5,pagan,Medici,374,8305
464,tlg0057,tlg0057.tlg028,True,tlg0057.tlg028.1st1K-grc1.xml,roman,Galen,De propriorum animi cuiuslibet affectuum dignotione et curatione,1.5,pagan,Medici,393,8192
465,tlg0057,tlg0057.tlg029,True,tlg0057.tlg029.1st1K-grc1.xml,roman,Galen,De animi cuiuslibet peccatorum dignotione et curatione,1.5,pagan,Medici,251,6321
466,tlg0057,tlg0057.tlg030,True,tlg0057.tlg030.1st1K-grc1.xml,roman,Galen,De atra bile,1.5,pagan,Medici,257,6261
467,tlg0057,tlg0057.tlg031,True,tlg0057.tlg031.1st1K-grc1.xml,roman,Galen,De usu pulsuum,1.5,pagan,Medici,195,4468
468,tlg0057,tlg0057.tlg032,True,tlg0057.tlg032.1st1K-grc1.xml,roman,Galen,De placitis Hippocratis et Platonis,1.5,pagan,Medici,3895,93523
469,tlg0057,tlg0057.tlg034,True,tlg0057.tlg034.1st1K-grc2.xml,roman,Galen,De parvae pilae exercitio,1.5,pagan,Medici,85,1698
470,tlg0057,tlg0057.tlg035,True,tlg0057.tlg035.1st1K-grc3.xml,roman,Galen,De venereis (ap. Oribasium),1.5,pagan,Medici,117,762
471,tlg0057,tlg0057.tlg036,True,tlg0057.tlg036.1st1K-grc1.xml,roman,Galen,De sanitate tuenda,1.5,pagan,Medici,3015,66847
472,tlg0057,tlg0057.tlg038,True,tlg0057.tlg038.1st1K-grc1.xml,roman,Galen,De rebus boni malique suci,1.5,pagan,Medici,466,10193
473,tlg0057,tlg0057.tlg039,True,tlg0057.tlg039.1st1K-grc1.xml,roman,Galen,De ptisana,1.5,pagan,Medici,99,2210
474,tlg0057,tlg0057.tlg040,True,tlg0057.tlg040.1st1K-grc1.xml,roman,Galen,De dignotione ex insomniis,1.5,pagan,Medici,21,497
475,tlg0057,tlg0057.tlg041,True,tlg0057.tlg041.1st1K-grc1.xml,roman,Galen,De morborum differentiis,1.5,pagan,Medici,295,6647
476,tlg0057,tlg0057.tlg042,True,tlg0057.tlg042.1st1K-grc1.xml,roman,Galen,De causis morborum,1.5,pagan,Medici,271,6084
477,tlg0057,tlg0057.tlg043,True,tlg0057.tlg043.1st1K-grc1.xml,roman,Galen,De symptomatum differentiis,1.5,pagan,Medici,322,6623
478,tlg0057,tlg0057.tlg044,True,tlg0057.tlg044.1st1K-grc1.xml,roman,Galen,De symptomatum causis,1.5,pagan,Medici,1450,29435
479,tlg0057,tlg0057.tlg045,True,tlg0057.tlg045.1st1K-grc1.xml,roman,Galen,De differentiis febrium,1.5,pagan,Medici,881,20915
480,tlg0057,tlg0057.tlg046,True,tlg0057.tlg046.1st1K-grc1.xml,roman,Galen,De morborum temporibus,1.5,pagan,Medici,239,5292
481,tlg0057,tlg0057.tlg047,True,tlg0057.tlg047.1st1K-grc1.xml,roman,Galen,De totius morbi temporibus,1.5,pagan,Medici,177,3534
482,tlg0057,tlg0057.tlg048,True,tlg0057.tlg048.1st1K-grc1.xml,roman,Galen,De typis,1.5,pagan,Medici,99,1577
483,tlg0057,tlg0057.tlg049,True,tlg0057.tlg049.1st1K-grc1.xml,roman,Galen,Adversus eos qui de typis scripserunt vel de circuitibus,1.5,pagan,Medici,279,5473
484,tlg0057,tlg0057.tlg050,True,tlg0057.tlg050.1st1K-grc1.xml,roman,Galen,De plenitudine,1.5,pagan,Medici,488,11085
485,tlg0057,tlg0057.tlg051,True,tlg0057.tlg051.1st1K-grc1.xml,roman,Galen,"De tremore, palpitatione, convulsione et rigore",1.5,pagan,Medici,467,9115
486,tlg0057,tlg0057.tlg052,True,tlg0057.tlg052.1st1K-grc1.xml,roman,Galen,De comate secundum Hippocratem,1.5,pagan,Medici,218,3233
487,tlg0057,tlg0057.tlg053,True,tlg0057.tlg053.1st1K-grc1.xml,roman,Galen,De marcore,1.5,pagan,Medici,254,5795
488,tlg0057,tlg0057.tlg054,True,tlg0057.tlg054.1st1K-grc1.xml,roman,Galen,De tumoribus praeter naturam,1.5,pagan,Medici,219,4218
489,tlg0057,tlg0057.tlg055,True,tlg0057.tlg055.1st1K-grc1.xml,roman,Galen,De inaequali intemperie,1.5,pagan,Medici,171,3156
490,tlg0057,tlg0057.tlg056,True,tlg0057.tlg056.1st1K-grc1.xml,roman,Galen,De difficultate respirationis,1.5,pagan,Medici,1561,31865
491,tlg0057,tlg0057.tlg057,True,tlg0057.tlg057.1st1K-grc1.xml,roman,Galen,De locis affectis,1.5,pagan,Medici,3017,69879
492,tlg0057,tlg0057.tlg058,True,tlg0057.tlg058.1st1K-grc1.xml,roman,Galen,De pulsibus ad tirones,1.5,pagan,Medici,379,5978
493,tlg0057,tlg0057.tlg059,True,tlg0057.tlg059.1st1K-grc1.xml,roman,Galen,De differentiis pulsuum,1.5,pagan,Medici,1955,42474
494,tlg0057,tlg0057.tlg060,True,tlg0057.tlg060.1st1K-grc1.xml,roman,Galen,De dignoscendis pulsibus,1.5,pagan,Medici,1302,31210
495,tlg0057,tlg0057.tlg061,True,tlg0057.tlg061.1st1K-grc1.xml,roman,Galen,De causis pulsuum,1.5,pagan,Medici,1451,32089
496,tlg0057,tlg0057.tlg062,True,tlg0057.tlg062.1st1K-grc1.xml,roman,Galen,De praesagitione ex pulsibus,1.5,pagan,Medici,1503,36329
497,tlg0057,tlg0057.tlg063,True,tlg0057.tlg063.1st1K-grc1.xml,roman,Galen,Synopsis librorum suorum de pulsibus,1.5,pagan,Medici,801,15621
498,tlg0057,tlg0057.tlg064,True,tlg0057.tlg064.1st1K-grc1.xml,roman,Galen,De crisibus,1.5,pagan,Medici,1689,33882
499,tlg0057,tlg0057.tlg065,True,tlg0057.tlg065.1st1K-grc1.xml,roman,Galen,De diebus decretoriis,1.5,pagan,Medici,1179,27278
500,tlg0057,tlg0057.tlg066,True,tlg0057.tlg066.1st1K-grc1.xml,roman,Galen,De methodo medendi,1.5,pagan,Medici,8093,157575
501,tlg0057,tlg0057.tlg067,True,tlg0057.tlg067.1st1K-grc1.xml,roman,Galen,Ad Glauconem de methodo medendi,1.5,pagan,Medici,1345,22902
502,tlg0057,tlg0057.tlg068,True,tlg0057.tlg068.1st1K-grc1.xml,roman,Galen,De venae sectione adversus Erasistratum,1.5,pagan,Medici,332,5972
503,tlg0057,tlg0057.tlg069,True,tlg0057.tlg069.1st1K-grc1.xml,roman,Galen,De venae sectione adversus Erasistrateos Romae degentes,1.5,pagan,Medici,423,9045
504,tlg0057,tlg0057.tlg070,True,tlg0057.tlg070.1st1K-grc1.xml,roman,Galen,De curandi ratione per venae sectionem,1.5,pagan,Medici,405,10064
505,tlg0057,tlg0057.tlg071,True,tlg0057.tlg071.1st1K-grc1.xml,roman,Galen,"De hirudinibus, revulsione, cucurbitula, incisione et scarificatione",1.5,pagan,Medici,45,695
506,tlg0057,tlg0057.tlg072,True,tlg0057.tlg072.1st1K-grc1.xml,roman,Galen,De purgantium medicamentorum facultate,1.5,pagan,Medici,126,2969
507,tlg0057,tlg0057.tlg073,True,tlg0057.tlg073.1st1K-grc2.xml,roman,Galen,"Quos quibus catharticis medicamentis et quando purgare
                    oporteat (ap. Oribasium)",1.5,pagan,Medici,367,2549
508,tlg0057,tlg0057.tlg074,True,tlg0057.tlg074.1st1K-grc1.xml,roman,Galen,Pro puero epileptico consilium,1.5,pagan,Medici,140,3217
509,tlg0057,tlg0057.tlg075,True,tlg0057.tlg075.1st1K-grc1.xml,roman,Galen,De simplicium medicamentorum temperamentis ac facultatibus I-VI,1.5,pagan,Medici,7543,133857
510,tlg0057,tlg0057.tlg076,True,tlg0057.tlg076.1st1K-grc1.xml,roman,Galen,De compositione medicamentorum secundum locos I-VI,1.5,pagan,Medici,16565,142267
511,tlg0057,tlg0057.tlg077,True,tlg0057.tlg077.1st1K-grc1.xml,roman,Galen,De compositione medicamentorum per genera,1.5,pagan,Medici,11348,100477
512,tlg0057,tlg0057.tlg078,True,tlg0057.tlg078.1st1K-grc1.xml,roman,Galen,De antidotis,1.5,pagan,Medici,2820,22207
513,tlg0057,tlg0057.tlg079,True,tlg0057.tlg079.1st1K-grc1.xml,roman,Galen,De theriaca ad Pisonem,1.5,pagan,Medici,601,12974
514,tlg0057,tlg0057.tlg081,True,tlg0057.tlg081.1st1K-grc1.xml,roman,Galen,Institutio logica,1.5,pagan,Medici,397,8482
515,tlg0057,tlg0057.tlg082,True,tlg0057.tlg082.1st1K-grc1.xml,roman,Galen,De sophismatis seu captionibus penes dictionem,1.5,pagan,Medici,162,2512
516,tlg0057,tlg0057.tlg083,True,tlg0057.tlg083.1st1K-grc1.xml,roman,Galen,De praenotione ad Epigenem,1.5,pagan,Medici,451,11022
517,tlg0057,tlg0057.tlg084,True,tlg0057.tlg084.1st1K-grc1.xml,roman,Galen,De substantia facultatum naturalium fragmentum,1.5,pagan,Medici,47,1365
518,tlg0057,tlg0057.tlg085,True,tlg0057.tlg085.1st1K-grc1.xml,roman,Galen,In Hippocratis De natura hominis,1.5,pagan,Medici,975,20349
519,tlg0057,tlg0057.tlg086,True,tlg0057.tlg086.1st1K-grc1.xml,roman,Galen,In Hippocratis vel Polybi Opus de Salubri Victus Ratione Privatorum Commentarius,1.5,pagan,Medici,265,5139
520,tlg0057,tlg0057.tlg087,True,tlg0057.tlg087.1st1K-grc1.xml,roman,Galen,In Hippocratis De victu acutorum,1.5,pagan,Medici,2851,55404
521,tlg0057,tlg0057.tlg089,True,tlg0057.tlg089.1st1K-grc1.xml,roman,Galen,In Hippocratis Epidemiarum I,1.5,pagan,Medici,6480,142129
522,tlg0057,tlg0057.tlg092,True,tlg0057.tlg092.1st1K-grc1.xml,roman,Galen,In Hippocratis Aphorismos,1.5,pagan,Medici,4122,89005
523,tlg0057,tlg0057.tlg093,True,tlg0057.tlg093.1st1K-grc1.xml,roman,Galen,Adversus Lycum,1.5,pagan,Medici,308,7441
524,tlg0057,tlg0057.tlg094,True,tlg0057.tlg094.1st1K-grc1.xml,roman,Galen,Adversus ea quae Juliano in Hippocratis Aphorismos enuntiata sunt,1.5,pagan,Medici,339,7603
525,tlg0057,tlg0057.tlg095,True,tlg0057.tlg095.1st1K-grc1.xml,roman,Galen,In Hippocratis De articulis,1.5,pagan,Medici,1627,35615
526,tlg0057,tlg0057.tlg096,True,tlg0057.tlg096.1st1K-grc1.xml,roman,Galen,De Humero iis Modis Prolapso quos Hippocrates non Vidit,1.5,pagan,Medici,288,6571
527,tlg0057,tlg0057.tlg099,True,tlg0057.tlg099.1st1K-grc1.xml,roman,Galen,In Hippocratis Prognosticum,1.5,pagan,Medici,1716,37515
528,tlg0057,tlg0057.tlg100,True,tlg0057.tlg100.1st1K-grc1.xml,roman,Galen,In Hippocratis De fracturis,1.5,pagan,Medici,1398,31821
529,tlg0057,tlg0057.tlg101,True,tlg0057.tlg101.1st1K-grc1.xml,roman,Galen,In Hippocratis De officina medici,1.5,pagan,Medici,1803,38815
530,tlg0057,tlg0057.tlg102,True,tlg0057.tlg102.1st1K-grc1.xml,roman,Galen,De musculorum dissectione ad tirones,1.5,pagan,Medici,645,14742
531,tlg0057,tlg0057.tlg103,True,tlg0057.tlg103.1st1K-grc1.xml,roman,Galen,De consuetudinibus,1.5,pagan,Medici,149,4011
532,tlg0057,tlg0057.tlg107,True,tlg0057.tlg107.1st1K-grc1.xml,roman,Galen,De experientia medica,1.5,pagan,Medici,76,1006
533,tlg0057,tlg0057.tlg114,True,tlg0057.tlg114.1st1K-grc1.xml,roman,Galen,De causis respirationis,1.5,pagan,Medici,38,669
534,tlg0058,tlg0058.tlg001,True,tlg0058.tlg001.perseus-grc2.xml,classical,Aeneas Tacticus,Περὶ τοῦ πῶς χρὴ πολιορκουμένους ἀντέχειν,-3.5,pagan,Tactici,745,13993
535,tlg0059,tlg0059.tlg001,True,tlg0059.tlg001.perseus-grc1.xml,classical,Plato,Euthyphro,-4.0,pagan,Philosophici/-ae,659,5393
536,tlg0059,tlg0059.tlg002,True,tlg0059.tlg002.perseus-grc2.xml,classical,Plato,Apology,-4.0,pagan,Philosophici/-ae,483,8659
537,tlg0059,tlg0059.tlg003,True,tlg0059.tlg003.perseus-grc2.xml,classical,Plato,Crito,-4.0,pagan,Philosophici/-ae,376,4268
538,tlg0059,tlg0059.tlg004,True,tlg0059.tlg004.perseus-grc2.xml,classical,Plato,Phaedo,-4.0,pagan,Philosophici/-ae,1441,22519
539,tlg0059,tlg0059.tlg005,True,tlg0059.tlg005.perseus-grc2.xml,classical,Plato,Cratylus,-4.0,pagan,Philosophici/-ae,2260,18985
540,tlg0059,tlg0059.tlg006,True,tlg0059.tlg006.perseus-grc2.xml,classical,Plato,Theaetetus,-4.0,pagan,Philosophici/-ae,2844,23531
541,tlg0059,tlg0059.tlg007,True,tlg0059.tlg007.perseus-grc2.xml,classical,Plato,Sophist,-4.0,pagan,Philosophici/-ae,2712,17211
542,tlg0059,tlg0059.tlg008,True,tlg0059.tlg008.perseus-grc2.xml,classical,Plato,Statesman,-4.0,pagan,Philosophici/-ae,2617,18312
543,tlg0059,tlg0059.tlg009,True,tlg0059.tlg009.perseus-grc2.xml,classical,Plato,Parmenides,-4.0,pagan,Philosophici/-ae,1558,15102
